LineNumber,OrderId,InitialId,ParentId,Side,Product,DeliveryStart,DeliveryEnd,CreationTime,DeliveryArea,ExecutionRestriction,UserDefinedBlock,LinkedBasketId,RevisionNo,ActionCode,TransactionTime,ValidityTime,Price,Currency,Quantity,QuantityUnit,Volume,VolumeUnit
453,11591812196,11591812196,0.0,SELL,Intraday_Hour_Power,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,2021-06-25 13:05:25.743000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:25.743000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
454,11591812197,11591812197,0.0,SELL,Intraday_Hour_Power,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,2021-06-25 13:05:25.743000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:25.743000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
455,11591812238,11591812238,0.0,SELL,Intraday_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,2021-06-25 13:05:26.787000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:26.787000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
456,11591812279,11591812279,0.0,SELL,Intraday_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,2021-06-25 13:05:27.857000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:27.857000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
457,11591812335,11591812335,0.0,SELL,Intraday_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:05:29.128000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:29.128000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
458,11591812336,11591812336,0.0,SELL,Intraday_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:05:29.128000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:29.128000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
459,11591812337,11591812337,0.0,SELL,Intraday_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:05:29.128000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:29.128000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
460,11591812371,11591812371,0.0,SELL,Intraday_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:05:30.061000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:30.061000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
461,11591812478,11591812478,0.0,SELL,Intraday_Hour_Power,2021-06-26 02:00:00+00:00,2021-06-26 03:00:00+00:00,2021-06-25 13:05:31.918000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:31.918000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
462,11591812479,11591812479,0.0,SELL,Intraday_Hour_Power,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:05:31.918000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:31.918000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
463,11591812480,11591812480,0.0,SELL,Intraday_Hour_Power,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,2021-06-25 13:05:31.918000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:31.918000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
464,11591812549,11591812549,0.0,SELL,Intraday_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:05:33.187000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:33.187000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
465,11591812550,11591812550,0.0,SELL,Intraday_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:05:33.187000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:33.187000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
466,11591812551,11591812551,0.0,SELL,Intraday_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:05:33.187000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:33.187000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
467,11591812673,11591812673,0.0,SELL,Intraday_Hour_Power,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,2021-06-25 13:05:36.073000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:36.073000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
468,11591812674,11591812674,0.0,SELL,Intraday_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,2021-06-25 13:05:36.073000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:36.073000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
469,11591812103,11591812103,0.0,SELL,Intraday_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,2021-06-25 13:05:24.597000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
470,11591812113,11591812113,0.0,SELL,Intraday_Hour_Power,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
471,11591812114,11591812114,0.0,SELL,Intraday_Hour_Power,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
472,11591812115,11591812115,0.0,SELL,Intraday_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
473,11591812116,11591812116,0.0,SELL,Intraday_Hour_Power,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
474,11591812117,11591812117,0.0,SELL,Intraday_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
475,11591812118,11591812118,0.0,SELL,Intraday_Hour_Power,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
476,11591812148,11591812148,0.0,SELL,Intraday_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 01:00:00+00:00,2021-06-25 13:05:25.174000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
477,11591812196,11591812196,0.0,SELL,Intraday_Hour_Power,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,2021-06-25 13:05:25.743000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
478,11591812197,11591812197,0.0,SELL,Intraday_Hour_Power,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,2021-06-25 13:05:25.743000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
479,11591812238,11591812238,0.0,SELL,Intraday_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,2021-06-25 13:05:26.787000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
480,11591812279,11591812279,0.0,SELL,Intraday_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,2021-06-25 13:05:27.857000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
481,11591812335,11591812335,0.0,SELL,Intraday_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:05:29.128000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
482,11591812336,11591812336,0.0,SELL,Intraday_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:05:29.128000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
483,11591812337,11591812337,0.0,SELL,Intraday_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:05:29.128000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
484,11591812371,11591812371,0.0,SELL,Intraday_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:05:30.061000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
485,11591812478,11591812478,0.0,SELL,Intraday_Hour_Power,2021-06-26 02:00:00+00:00,2021-06-26 03:00:00+00:00,2021-06-25 13:05:31.918000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
486,11591812479,11591812479,0.0,SELL,Intraday_Hour_Power,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:05:31.918000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
487,11591812480,11591812480,0.0,SELL,Intraday_Hour_Power,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,2021-06-25 13:05:31.918000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
488,11591812549,11591812549,0.0,SELL,Intraday_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:05:33.187000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
489,11591812550,11591812550,0.0,SELL,Intraday_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:05:33.187000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
490,11591812551,11591812551,0.0,SELL,Intraday_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:05:33.187000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
491,11591812673,11591812673,0.0,SELL,Intraday_Hour_Power,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,2021-06-25 13:05:36.073000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
492,11591812674,11591812674,0.0,SELL,Intraday_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,2021-06-25 13:05:36.073000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:39.359000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
493,11591804963,11591804963,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 10:15:00+00:00,2021-06-25 13:04:02.011000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,0.9,MAW,0.225,MWH
494,11591804964,11591804964,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 10:15:00+00:00,2021-06-26 10:30:00+00:00,2021-06-25 13:04:02.011000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,0.9,MAW,0.225,MWH
495,11591804965,11591804965,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 10:30:00+00:00,2021-06-26 10:45:00+00:00,2021-06-25 13:04:02.011000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,0.8,MAW,0.2,MWH
496,11591805155,11591805155,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 17:15:00+00:00,2021-06-26 17:30:00+00:00,2021-06-25 13:04:04.023000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
497,11591805156,11591805156,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 17:30:00+00:00,2021-06-26 17:45:00+00:00,2021-06-25 13:04:04.023000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
498,11591805157,11591805157,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 17:45:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:04:04.023000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
499,11591805270,11591805270,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 01:15:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
500,11591805271,11591805271,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:15:00+00:00,2021-06-26 01:30:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
501,11591805272,11591805272,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:30:00+00:00,2021-06-26 01:45:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
502,11591812832,11591805270,11591805270.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 01:15:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
503,11591812833,11591805271,11591805271.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:15:00+00:00,2021-06-26 01:30:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
504,11591812834,11591805272,11591805272.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:30:00+00:00,2021-06-26 01:45:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
505,11591812835,11591805155,11591805155.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 17:15:00+00:00,2021-06-26 17:30:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
506,11591812836,11591805156,11591805156.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 17:30:00+00:00,2021-06-26 17:45:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
507,11591812837,11591805157,11591805157.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 17:45:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
508,11591812838,11591804963,11591804963.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 10:15:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
509,11591812839,11591804964,11591804964.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 10:15:00+00:00,2021-06-26 10:30:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
510,11591812840,11591804965,11591804965.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 10:30:00+00:00,2021-06-26 10:45:00+00:00,2021-06-25 13:05:40.785000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.785000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
511,11591812829,11591812829,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 01:45:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:05:40.796000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.796000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
512,11591812830,11591812830,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 17:15:00+00:00,2021-06-25 13:05:40.796000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.796000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
513,11591812831,11591812831,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 10:45:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:05:40.796000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.796000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
514,11591805265,11591805265,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 08:30:00+00:00,2021-06-26 08:45:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,0.2,MAW,0.05,MWH
515,11591805266,11591805266,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 08:45:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,0.3,MAW,0.075,MWH
516,11591805290,11591805290,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:15:00+00:00,2021-06-26 18:30:00+00:00,2021-06-25 13:04:05.758000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
517,11591805291,11591805291,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:30:00+00:00,2021-06-26 18:45:00+00:00,2021-06-25 13:04:05.758000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
518,11591805292,11591805292,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:45:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:04:05.758000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
519,11591805694,11591805694,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:15:00+00:00,2021-06-26 07:30:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,0.3,MAW,0.075,MWH
520,11591805695,11591805695,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:30:00+00:00,2021-06-26 07:45:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,0.6,MAW,0.15,MWH
521,11591805696,11591805696,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:04:08.979000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,0.8,MAW,0.2,MWH
522,11591812845,11591805265,11591805265.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 08:30:00+00:00,2021-06-26 08:45:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
523,11591812846,11591805266,11591805266.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 08:45:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
524,11591812847,11591805290,11591805290.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:15:00+00:00,2021-06-26 18:30:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
525,11591812848,11591805291,11591805291.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:30:00+00:00,2021-06-26 18:45:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
526,11591812849,11591805292,11591805292.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:45:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
527,11591812850,11591805694,11591805694.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:15:00+00:00,2021-06-26 07:30:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
528,11591812851,11591805695,11591805695.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:30:00+00:00,2021-06-26 07:45:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
529,11591812852,11591805696,11591805696.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:05:40.812000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.812000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
530,11591812841,11591812841,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 08:15:00+00:00,2021-06-25 13:05:40.831000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.831000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
531,11591812842,11591812842,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 08:15:00+00:00,2021-06-26 08:30:00+00:00,2021-06-25 13:05:40.831000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.831000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
532,11591812843,11591812843,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 18:15:00+00:00,2021-06-25 13:05:40.831000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.831000+00:00,0.0,500.0,EUR,2.0,MAW,0.5,MWH
533,11591812844,11591812844,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 07:15:00+00:00,2021-06-25 13:05:40.831000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:40.831000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
534,11591804711,11591804711,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,2021-06-25 13:04:01.475000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
535,11591804712,11591804712,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-25 22:15:00+00:00,2021-06-25 22:30:00+00:00,2021-06-25 13:04:01.475000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,0.9,MAW,0.225,MWH
536,11591804713,11591804713,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-25 22:30:00+00:00,2021-06-25 22:45:00+00:00,2021-06-25 13:04:01.475000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,0.4,MAW,0.1,MWH
537,11591805267,11591805267,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 00:15:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
538,11591805268,11591805268,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 00:15:00+00:00,2021-06-26 00:30:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
539,11591805269,11591805269,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 00:30:00+00:00,2021-06-26 00:45:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
540,11591806222,11591806222,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 21:15:00+00:00,2021-06-25 13:04:13.146000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
541,11591806223,11591806223,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 21:15:00+00:00,2021-06-26 21:30:00+00:00,2021-06-25 13:04:13.146000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
542,11591806224,11591806224,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 21:30:00+00:00,2021-06-26 21:45:00+00:00,2021-06-25 13:04:13.146000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:40.937000+00:00,0.0,500.0,EUR,0.8,MAW,0.2,MWH
