,OrderId,TransactionTime,ActionCode,Side,DeliveryStart,DeliveryEnd,Price,Volume,Comments
4,11592513727,2021-06-25 19:50:16.881000+00:00,M,BUY,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.22,4.1,
5,11592511894,2021-06-25 19:50:16.883000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.21,1.4000000000000004,
6,11592513726,2021-06-25 19:50:16.883000+00:00,M,BUY,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.22,1.4,
7,11592492781,2021-06-25 19:50:25.128000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.0,1.9,
8,11592492781,2021-06-25 19:50:25.203000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.0,2.5,
9,11592513884,2021-06-25 19:50:25.203000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.1,2.5,
10,11592492781,2021-06-25 19:50:25.211000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.0,2.5,
11,11592513883,2021-06-25 19:50:25.211000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.1,2.5,
12,11592492781,2021-06-25 19:50:25.298000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.0,1.2000000000000002,
13,11592513885,2021-06-25 19:50:25.298000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.1,1.2,
14,11592492781,2021-06-25 19:50:25.436000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.0,3.8,
15,11592513889,2021-06-25 19:50:25.436000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.1,3.8,
16,11592172353,2021-06-25 19:50:42.782000+00:00,P,SELL,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,76.18,0.2999999999999998,
17,11592514332,2021-06-25 19:50:42.782000+00:00,M,BUY,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,76.48,0.3,
18,11592492781,2021-06-25 19:50:47.610000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.0,3.9,
19,11592480328,2021-06-25 19:51:20.116000+00:00,P,SELL,2021-06-26 00:00:00+00:00,2021-06-26 00:15:00+00:00,80.0,0.875,
20,11592509594,2021-06-25 19:51:20.116000+00:00,P,SELL,2021-06-26 00:30:00+00:00,2021-06-26 00:45:00+00:00,80.0,0.02499999999999991,
21,11592510457,2021-06-25 19:51:20.116000+00:00,M,SELL,2021-06-26 00:45:00+00:00,2021-06-26 01:00:00+00:00,75.52,1.25,
22,11592515192,2021-06-25 19:51:20.116000+00:00,P,SELL,2021-06-26 00:15:00+00:00,2021-06-26 00:30:00+00:00,81.87,1.25,
23,11592515192,2021-06-25 19:51:24.269000+00:00,P,SELL,2021-06-26 00:15:00+00:00,2021-06-26 00:30:00+00:00,81.87,0.875,
24,11592515549,2021-06-25 19:51:24.269000+00:00,P,SELL,2021-06-26 00:00:00+00:00,2021-06-26 00:15:00+00:00,80.0,0.875,
25,11592515550,2021-06-25 19:51:24.269000+00:00,P,SELL,2021-06-26 00:30:00+00:00,2021-06-26 00:45:00+00:00,80.0,0.875,
26,11592515635,2021-06-25 19:51:24.269000+00:00,M,SELL,2021-06-26 00:45:00+00:00,2021-06-26 01:00:00+00:00,75.51,0.875,
27,11592517028,2021-06-25 19:52:03.413000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.24,5.0,
28,11592517028,2021-06-25 19:52:03.413000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.24,0.1999999999999993,
29,11592517028,2021-06-25 19:52:03.413000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.24,5.0,
30,11592492171,2021-06-25 19:52:24.479000+00:00,M,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,79.89,0.95,
31,11592507556,2021-06-25 19:52:24.479000+00:00,P,SELL,2021-06-25 22:30:00+00:00,2021-06-25 22:45:00+00:00,88.95,1.125,
32,11592517500,2021-06-25 19:52:27.562000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.23,5.0,
33,11592517500,2021-06-25 19:52:27.562000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.23,5.0,
34,11592517500,2021-06-25 19:52:27.562000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.23,5.0,
35,11592517500,2021-06-25 19:52:27.562000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.23,5.0,
36,11592517672,2021-06-25 19:52:27.562000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.23,1.3,
37,11592518031,2021-06-25 19:53:04.143000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.49,20.0,
38,11592518920,2021-06-25 19:53:05.096000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.48,5.0,
39,11592518980,2021-06-25 19:53:09.969000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.47,5.0,
40,11592518980,2021-06-25 19:53:09.969000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.47,5.0,
41,11592518980,2021-06-25 19:53:09.969000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.47,5.0,
42,11592518980,2021-06-25 19:53:09.969000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.47,0.7000000000000002,
43,11592519578,2021-06-25 19:53:30.575000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,67.05,1.225,
44,11592519578,2021-06-25 19:53:30.575000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,67.05,0.02499999999999991,
45,11592519578,2021-06-25 19:53:30.575000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,67.05,1.75,
46,11592519578,2021-06-25 19:53:30.575000+00:00,M,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,67.05,0.75,
47,11592519761,2021-06-25 19:53:40.563000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.72,0.6000000000000005,
48,11592519761,2021-06-25 19:53:40.563000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.72,1.0,
49,11592519761,2021-06-25 19:53:40.563000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.72,1.9999999999999998,
50,11592519761,2021-06-25 19:53:40.563000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.72,1.8,
51,11592519376,2021-06-25 19:53:44.791000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.49,20.0,
52,11592502854,2021-06-25 19:53:46.183000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,73.52,3.1,
53,11592502854,2021-06-25 19:53:46.183000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,73.52,2.5,
54,11592513293,2021-06-25 19:53:47.708000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.68,0.07500000000000018,
55,11592502854,2021-06-25 19:54:11.486000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,73.52,2.5,
56,11592502854,2021-06-25 19:54:11.486000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,73.52,1.4,
57,11592521565,2021-06-25 19:54:58.883000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,89.39,0.125,
58,11592521565,2021-06-25 19:54:58.883000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,89.39,1.1249999999999998,
59,11592521565,2021-06-25 19:54:58.883000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,89.39,0.32499999999999996,
60,11592521565,2021-06-25 19:54:58.883000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,89.39,0.42500000000000004,
61,11592521565,2021-06-25 19:54:58.883000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,89.39,0.4,
62,11592521565,2021-06-25 19:54:58.883000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,89.39,0.5,
63,11592521565,2021-06-25 19:54:58.883000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,89.39,0.025,
64,11592521783,2021-06-25 19:55:04.480000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,90.6,0.07499999999999998,
65,11592521783,2021-06-25 19:55:04.480000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,90.6,0.225,
66,11592522112,2021-06-25 19:55:18.173000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,79.88,0.04999999999999982,
67,11592491882,2021-06-25 19:55:45.264000+00:00,P,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.67,0.10000000000000009,
68,11592522614,2021-06-25 19:55:48.057000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
69,11592522614,2021-06-25 19:55:48.057000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
70,11592522614,2021-06-25 19:55:48.057000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
71,11592522614,2021-06-25 19:55:48.057000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
72,11592522614,2021-06-25 19:55:48.057000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
73,11592522614,2021-06-25 19:55:48.057000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
74,11592522614,2021-06-25 19:55:48.057000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
75,11592522614,2021-06-25 19:55:48.057000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.79,5.0,
76,11592523581,2021-06-25 19:56:14.774000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,72.33,0.3999999999999999,
77,11592523581,2021-06-25 19:56:14.774000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,72.33,0.07500000000000018,
78,11592523581,2021-06-25 19:56:14.774000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,72.33,0.32499999999999996,
79,11592523581,2021-06-25 19:56:14.774000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,72.33,0.2250000000000001,
80,11592523581,2021-06-25 19:56:14.774000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,72.33,1.225,
81,11592523581,2021-06-25 19:56:14.774000+00:00,M,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,72.33,0.475,
82,11592523780,2021-06-25 19:56:23.325000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.32499999999999996,
83,11592523780,2021-06-25 19:56:23.325000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.09999999999999987,
84,11592523780,2021-06-25 19:56:23.325000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.025000000000000133,
85,11592523780,2021-06-25 19:56:23.325000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.050000000000000044,
86,11592523780,2021-06-25 19:56:23.325000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.17499999999999982,
87,11592523780,2021-06-25 19:56:23.325000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.125,
88,11592523780,2021-06-25 19:56:23.325000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,1.225,
89,11592520019,2021-06-25 19:56:23.420000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.68,0.125,
90,11592523780,2021-06-25 19:56:23.420000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.125,
91,11592523781,2021-06-25 19:56:23.420000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,90.02,0.024999999999999994,
92,11592523781,2021-06-25 19:56:23.420000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-25 23:15:00+00:00,90.02,0.1,
93,11592523782,2021-06-25 19:56:23.420000+00:00,M,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,82.7,0.125,
94,11592523783,2021-06-25 19:56:23.420000+00:00,P,BUY,2021-06-25 23:30:00+00:00,2021-06-25 23:45:00+00:00,80.62,0.024999999999999994,
95,11592523783,2021-06-25 19:56:23.420000+00:00,M,BUY,2021-06-25 23:30:00+00:00,2021-06-25 23:45:00+00:00,80.62,0.1,
96,11592523784,2021-06-25 19:56:23.420000+00:00,M,BUY,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,73.42,0.125,
97,11592523785,2021-06-25 19:56:23.420000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,80.65,0.5,
98,11592520019,2021-06-25 19:56:23.432000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.68,0.25,
99,11592523780,2021-06-25 19:56:23.432000+00:00,M,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.4,0.125,
100,11592520019,2021-06-25 19:56:23.435000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.68,0.25,
101,11592523847,2021-06-25 19:56:24.271000+00:00,M,BUY,2021-06-25 23:30:00+00:00,2021-06-25 23:45:00+00:00,79.39,0.25,
102,11592523986,2021-06-25 19:56:31.163000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,0.25,
103,11592523986,2021-06-25 19:56:31.163000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,0.07500000000000018,
104,11592523986,2021-06-25 19:56:31.163000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,0.24999999999999978,
105,11592523986,2021-06-25 19:56:31.163000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,0.25,
106,11592523986,2021-06-25 19:56:31.163000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,0.050000000000000044,
107,11592523986,2021-06-25 19:56:31.163000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,0.125,
108,11592523986,2021-06-25 19:56:31.163000+00:00,P,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,1.225,
109,11592523986,2021-06-25 19:56:31.163000+00:00,M,SELL,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,71.39,0.275,
110,11592521312,2021-06-25 19:56:35.358000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.95,0.10000000000000142,
111,11592172353,2021-06-25 19:56:37.851000+00:00,P,SELL,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,76.18,0.20000000000000018,
112,11592524159,2021-06-25 19:56:37.851000+00:00,M,BUY,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,76.47,0.2,
113,11592521134,2021-06-25 19:56:43.014000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,67.64,0.15,
114,11592524529,2021-06-25 19:56:54.168000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,68.0,0.5250000000000004,
115,11592524529,2021-06-25 19:56:54.168000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,68.0,1.2249999999999996,
116,11592524529,2021-06-25 19:56:54.168000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,68.0,0.17499999999999982,
117,11592524529,2021-06-25 19:56:54.168000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,68.0,0.30000000000000027,
118,11592524885,2021-06-25 19:57:00.769000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,0.04999999999999982,
119,11592524885,2021-06-25 19:57:00.769000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,0.05000000000000071,
120,11592524885,2021-06-25 19:57:00.769000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,0.125,
121,11592524885,2021-06-25 19:57:00.769000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,0.3249999999999993,
122,11592524885,2021-06-25 19:57:00.769000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,0.40000000000000036,
123,11592524885,2021-06-25 19:57:01.225000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,0.02499999999999991,
124,11592522809,2021-06-25 19:57:02.183000+00:00,M,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.94,0.05,
125,11592523915,2021-06-25 19:57:02.183000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.68,1.25,
126,11592523915,2021-06-25 19:57:02.183000+00:00,M,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.68,1.25,
127,11592524923,2021-06-25 19:57:02.183000+00:00,P,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,81.0,1.25,
128,11592524923,2021-06-25 19:57:02.183000+00:00,P,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,81.0,1.25,
129,11592524923,2021-06-25 19:57:02.183000+00:00,P,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,81.0,0.02499999999999991,
130,11592524923,2021-06-25 19:57:02.183000+00:00,P,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,81.0,0.025000000000000133,
131,11592524923,2021-06-25 19:57:02.183000+00:00,P,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,81.0,0.050000000000000044,
132,11592524923,2021-06-25 19:57:02.183000+00:00,P,BUY,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,81.0,0.04999999999999982,
133,11592524885,2021-06-25 19:57:03.657000+00:00,P,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,2.0,
134,11592524885,2021-06-25 19:57:03.691000+00:00,M,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,77.0,1.975,
135,11592525188,2021-06-25 19:57:47.188000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,81.54,4.9,
136,11592525863,2021-06-25 19:57:47.188000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,81.6,0.5,
137,11592525863,2021-06-25 19:57:47.188000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,81.6,4.9,
138,11592462951,2021-06-25 19:57:54.160000+00:00,M,BUY,2021-06-26 07:30:00+00:00,2021-06-26 07:45:00+00:00,84.27,0.375,
139,11592504825,2021-06-25 19:57:54.160000+00:00,P,SELL,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,73.39,0.024999999999999994,
140,11592504826,2021-06-25 19:57:54.160000+00:00,M,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,69.29,0.025,
141,11592524621,2021-06-25 19:57:54.160000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,71.92,0.05,
142,11592525887,2021-06-25 19:57:54.160000+00:00,M,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,81.04,3.4,
143,11592525958,2021-06-25 19:57:54.160000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.76,0.02499999999999991,
144,11592526090,2021-06-25 19:57:54.992000+00:00,P,BUY,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,78.0,1.0,
145,11592526090,2021-06-25 19:57:54.992000+00:00,P,BUY,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,78.0,1.25,
146,11592526090,2021-06-25 19:57:54.992000+00:00,M,BUY,2021-06-25 23:45:00+00:00,2021-06-26 00:00:00+00:00,78.0,0.25,
147,11592526017,2021-06-25 19:57:55.108000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,72.88,0.025,
148,11592504825,2021-06-25 19:57:56.199000+00:00,M,SELL,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,73.39,0.125,
149,11592526334,2021-06-25 19:57:56.199000+00:00,P,SELL,2021-06-26 07:30:00+00:00,2021-06-26 07:45:00+00:00,80.03,0.125,
150,11592526335,2021-06-25 19:57:56.460000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,80.97,0.024999999999999994,
151,11592526334,2021-06-25 19:57:56.486000+00:00,M,SELL,2021-06-26 07:30:00+00:00,2021-06-26 07:45:00+00:00,80.03,0.65,
152,11592526417,2021-06-25 19:57:56.505000+00:00,M,BUY,2021-06-26 07:00:00+00:00,2021-06-26 07:15:00+00:00,97.22,1.25,
153,11592526418,2021-06-25 19:57:56.505000+00:00,P,BUY,2021-06-26 07:15:00+00:00,2021-06-26 07:30:00+00:00,87.92,0.975,
154,11592526419,2021-06-25 19:57:56.505000+00:00,M,BUY,2021-06-26 07:30:00+00:00,2021-06-26 07:45:00+00:00,82.06,1.25,
155,11592526420,2021-06-25 19:57:56.505000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,75.52,1.0,
156,11592526420,2021-06-25 19:57:56.505000+00:00,M,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,75.52,0.25,
157,11592526421,2021-06-25 19:57:56.505000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,85.31,3.9,
158,11592526421,2021-06-25 19:57:56.505000+00:00,M,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,85.31,1.1,
159,11592525958,2021-06-25 19:57:57.033000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.76,0.25,
160,11592526427,2021-06-25 19:57:57.210000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.82,8.8,
161,11592526427,2021-06-25 19:57:57.602000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.82,2.3999999999999986,
162,11592526873,2021-06-25 19:57:57.659000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,75.78,0.04999999999999999,
163,11592526873,2021-06-25 19:57:57.659000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,75.78,0.125,
164,11592526874,2021-06-25 19:57:57.659000+00:00,P,SELL,2021-06-25 22:15:00+00:00,2021-06-25 22:30:00+00:00,86.08,0.024999999999999994,
165,11592526874,2021-06-25 19:57:57.659000+00:00,P,SELL,2021-06-25 22:15:00+00:00,2021-06-25 22:30:00+00:00,86.08,0.04999999999999999,
166,11592526874,2021-06-25 19:57:57.659000+00:00,M,SELL,2021-06-25 22:15:00+00:00,2021-06-25 22:30:00+00:00,86.08,0.1,
167,11592526875,2021-06-25 19:57:57.659000+00:00,M,SELL,2021-06-25 22:30:00+00:00,2021-06-25 22:45:00+00:00,85.77,0.175,
168,11592526876,2021-06-25 19:57:57.659000+00:00,M,SELL,2021-06-25 22:45:00+00:00,2021-06-25 23:00:00+00:00,74.9,0.175,
169,11592525958,2021-06-25 19:57:58.289000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.76,0.25,
170,11592526427,2021-06-25 19:57:58.557000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.82,1.9000000000000004,
171,11592525958,2021-06-25 19:57:58.684000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.76,0.25,
172,11592526427,2021-06-25 19:57:59.038000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.82,1.1000000000000005,
173,11592526427,2021-06-25 19:57:59.245000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.82,2.0,
174,11592526427,2021-06-25 19:57:59.429000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.82,3.0,
175,11592525958,2021-06-25 19:57:59.653000+00:00,P,SELL,2021-06-25 23:15:00+00:00,2021-06-25 23:30:00+00:00,80.76,0.25,
176,11592527211,2021-06-25 19:57:59.655000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 22:15:00+00:00,78.47,0.5,
177,11592525961,2021-06-25 19:58:00.095000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.83,1.1,
178,11592526427,2021-06-25 19:58:00.095000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,81.82,0.8,
179,11592527480,2021-06-25 19:58:00.095000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,83.83,0.8,
180,11592527480,2021-06-25 19:58:00.095000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,83.83,1.0999999999999999,
181,11592527480,2021-06-25 19:58:00.095000+00:00,M,BUY,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,83.83,0.1,
182,11592527481,2021-06-25 19:58:00.095000+00:00,P,SELL,2021-06-25 22:15:00+00:00,2021-06-25 22:30:00+00:00,85.33,0.04999999999999999,
